-1.085560247302055359e-01,-2.811262011528015137e-01,7.230355739593505859e-01
-1.127595826983451843e-01,-2.963599562644958496e-01,7.094451189041137695e-01
-1.127595826983451843e-01,-2.963599562644958496e-01,7.094451189041137695e-01
-1.127595826983451843e-01,-2.963599562644958496e-01,7.094451189041137695e-01
-1.127595826983451843e-01,-2.963599562644958496e-01,7.094451189041137695e-01
-1.127595826983451843e-01,-2.963599562644958496e-01,7.094451189041137695e-01
-8.303765207529067993e-02,-2.625432312488555908e-01,7.079866528511047363e-01
-8.303765207529067993e-02,-2.625432312488555908e-01,7.079866528511047363e-01
-8.303765207529067993e-02,-2.625432312488555908e-01,7.079866528511047363e-01
-8.166355639696121216e-02,-2.644327580928802490e-01,7.028024792671203613e-01
-8.166355639696121216e-02,-2.644327580928802490e-01,7.028024792671203613e-01
-8.166355639696121216e-02,-2.644327580928802490e-01,7.028024792671203613e-01
-8.166355639696121216e-02,-2.644327580928802490e-01,7.028024792671203613e-01
-8.992833644151687622e-02,-2.748256027698516846e-01,6.922526955604553223e-01
-8.992833644151687622e-02,-2.748256027698516846e-01,6.922526955604553223e-01
-8.992833644151687622e-02,-2.748256027698516846e-01,6.922526955604553223e-01
-8.992833644151687622e-02,-2.748256027698516846e-01,6.922526955604553223e-01
-9.507566690444946289e-02,-2.784046530723571777e-01,6.978081464767456055e-01
-9.507566690444946289e-02,-2.784046530723571777e-01,6.978081464767456055e-01
-9.507566690444946289e-02,-2.784046530723571777e-01,6.978081464767456055e-01
-9.507566690444946289e-02,-2.784046530723571777e-01,6.978081464767456055e-01
-8.794384449720382690e-02,-2.865677773952484131e-01,6.767889857292175293e-01
-8.794384449720382690e-02,-2.865677773952484131e-01,6.767889857292175293e-01
-8.794384449720382690e-02,-2.865677773952484131e-01,6.767889857292175293e-01
-8.794384449720382690e-02,-2.865677773952484131e-01,6.767889857292175293e-01
-7.525949925184249878e-02,-2.848462760448455811e-01,6.647983789443969727e-01
-7.525949925184249878e-02,-2.848462760448455811e-01,6.647983789443969727e-01
-7.525949925184249878e-02,-2.848462760448455811e-01,6.647983789443969727e-01
-7.525949925184249878e-02,-2.848462760448455811e-01,6.647983789443969727e-01
-7.635041326284408569e-02,-2.878592610359191895e-01,6.711350679397583008e-01
-7.635041326284408569e-02,-2.878592610359191895e-01,6.711350679397583008e-01
-7.635041326284408569e-02,-2.878592610359191895e-01,6.711350679397583008e-01
-7.635041326284408569e-02,-2.878592610359191895e-01,6.711350679397583008e-01
-7.220162451267242432e-02,-2.947899401187896729e-01,6.530864238739013672e-01
-7.220162451267242432e-02,-2.947899401187896729e-01,6.530864238739013672e-01
-7.220162451267242432e-02,-2.947899401187896729e-01,6.530864238739013672e-01
