-1.712931506335735321e-02,-2.324314415454864502e-02,2.849205136299133301e-01,2.914169430732727051e-01,5.616583228111267090e-01,6.235748529434204102e-01,6.521871089935302734e-01,5.677918791770935059e-01,4.811151027679443359e-01,3.972625732421875000e-01
1.812938302755355835e-01,1.829662621021270752e-01,-5.863434821367263794e-02,-8.192414790391921997e-02,-2.096283286809921265e-01,-2.408913373947143555e-01,-2.542476058006286621e-01,-2.205695062875747681e-01,-1.855028271675109863e-01,-1.768697351217269897e-01
6.167563796043395996e-01,6.096460223197937012e-01,6.603622436523437500e-01,5.517660379409790039e-01,4.878169894218444824e-01,4.705814421176910400e-01,4.611164331436157227e-01,4.573298096656799316e-01,4.614346027374267578e-01,4.551280736923217773e-01
