4.863050878047943115e-01,5.053133964538574219e-01,5.016329288482666016e-01,4.840134680271148682e-01,4.993866384029388428e-01,5.179860591888427734e-01,5.388582348823547363e-01,5.640835762023925781e-01,5.562345981597900391e-01,5.677495002746582031e-01
2.463742494583129883e+00,2.459358692169189453e+00,2.487778186798095703e+00,2.511233806610107422e+00,2.507508754730224609e+00,2.492809534072875977e+00,2.489501714706420898e+00,2.520191907882690430e+00,2.531743526458740234e+00,2.547436714172363281e+00
3.026916980743408203e+00,3.027710676193237305e+00,3.023266553878784180e+00,2.992353439331054688e+00,2.992464780807495117e+00,2.985591650009155273e+00,2.994898080825805664e+00,3.011669874191284180e+00,2.992236614227294922e+00,3.036931514739990234e+00
